game_id,source,split,session_name,game_key,speaker,speaker_idx,speaker_start_role,speaker_end_role,num_turns,n_raw_empty_annotation_utterances,n_raw_no_strategy_utterances,n_multi_label_utterances,n_strategy_utterances,n_no_strategy_or_empty_utterances,n_accusation,n_call_for_action,n_defense,n_evidence,n_identity_declaration,n_interrogation,n_no_strategy_empty,n_strategy_labels,strategy_utterance_rate,no_strategy_or_empty_utterance_rate,multi_label_utterance_rate,rate_accusation_per_turn,rate_call_for_action_per_turn,rate_defense_per_turn,rate_evidence_per_turn,rate_identity_declaration_per_turn,rate_interrogation_per_turn
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game4,Youtube,test,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game4,Mitchell,3.0,Troublemaker,Troublemaker,46,0,21,4,25,21,9,1,1,7,4,7,21,29,0.5434782608695652,0.45652173913043476,0.08695652173913043,0.1956521739130435,0.021739130434782608,0.021739130434782608,0.15217391304347827,0.08695652173913043,0.15217391304347827
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game4,Youtube,test,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game4,Paul,2.0,Villager,Villager,38,0,12,4,26,12,4,1,10,3,4,8,12,30,0.6842105263157895,0.3157894736842105,0.10526315789473684,0.10526315789473684,0.02631578947368421,0.2631578947368421,0.07894736842105263,0.10526315789473684,0.21052631578947367
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game5,Youtube,val,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game5,Eric,1.0,Werewolf,Tanner,44,0,15,2,29,15,11,1,1,1,2,15,15,31,0.6590909090909091,0.3409090909090909,0.045454545454545456,0.25,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.3409090909090909
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game5,Youtube,val,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game5,Justin,0.0,Werewolf,Werewolf,41,0,17,4,24,17,10,5,2,2,2,7,17,28,0.5853658536585366,0.4146341463414634,0.0975609756097561,0.24390243902439024,0.12195121951219512,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.17073170731707318
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game5,Youtube,val,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game5,Mike,4.0,Tanner,Werewolf,42,0,17,2,25,17,6,1,6,9,0,5,17,27,0.5952380952380952,0.40476190476190477,0.047619047619047616,0.14285714285714285,0.023809523809523808,0.14285714285714285,0.21428571428571427,0.0,0.11904761904761904
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game5,Youtube,val,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game5,Mitchell,3.0,Troublemaker,Troublemaker,32,0,18,0,14,18,5,0,2,1,3,3,18,14,0.4375,0.5625,0.0,0.15625,0.0,0.0625,0.03125,0.09375,0.09375
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game5,Youtube,val,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game5,Paul,2.0,Villager,Villager,37,0,29,2,8,29,1,0,4,1,2,2,29,10,0.21621621621621623,0.7837837837837838,0.05405405405405406,0.02702702702702703,0.0,0.10810810810810811,0.02702702702702703,0.05405405405405406,0.05405405405405406
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game5,Youtube,train,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game5,James,3.0,Tanner,Seer,51,0,9,5,42,9,10,1,18,1,0,17,9,47,0.8235294117647058,0.17647058823529413,0.09803921568627451,0.19607843137254902,0.0196078431372549,0.35294117647058826,0.0196078431372549,0.0,0.3333333333333333
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game5,Youtube,train,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game5,Justin,0.0,Seer,Tanner,32,0,18,3,14,18,7,3,3,2,1,1,18,17,0.4375,0.5625,0.09375,0.21875,0.09375,0.09375,0.0625,0.03125,0.03125
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game5,Youtube,train,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game5,Mitchell,1.0,Werewolf,Werewolf,33,0,13,3,20,13,3,8,6,1,2,3,13,23,0.6060606060606061,0.3939393939393939,0.09090909090909091,0.09090909090909091,0.24242424242424243,0.18181818181818182,0.030303030303030304,0.06060606060606061,0.09090909090909091
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game5,Youtube,train,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game5,Paul,2.0,Troublemaker,Troublemaker,48,0,23,4,25,23,10,4,6,4,3,4,23,31,0.5208333333333334,0.4791666666666667,0.08333333333333333,0.20833333333333334,0.08333333333333333,0.125,0.08333333333333333,0.0625,0.08333333333333333
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game5,Youtube,train,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game5,Tyler,4.0,Werewolf,Werewolf,20,0,9,1,11,9,2,4,3,2,0,1,9,12,0.55,0.45,0.05,0.1,0.2,0.15,0.1,0.0,0.05
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game6,Youtube,test,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game6,James,3.0,Werewolf,Werewolf,35,0,11,1,24,11,2,3,3,3,0,14,11,25,0.6857142857142857,0.3142857142857143,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.0,0.4
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game6,Youtube,test,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game6,Justin,0.0,Tanner,Tanner,20,0,8,3,12,8,4,1,1,4,1,4,8,15,0.6,0.4,0.15,0.2,0.05,0.05,0.2,0.05,0.2
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game6,Youtube,test,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game6,Mitchell,1.0,Seer,Robber,30,0,10,4,20,10,4,3,4,3,0,10,10,24,0.6666666666666666,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.13333333333333333,0.1,0.0,0.3333333333333333
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game6,Youtube,test,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game6,Paul,2.0,Werewolf,Werewolf,25,0,6,1,19,6,6,3,2,2,0,7,6,20,0.76,0.24,0.04,0.24,0.12,0.08,0.08,0.0,0.28
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game6,Youtube,test,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game6,Tyler,4.0,Robber,Seer,21,0,10,1,11,10,6,0,1,3,0,2,10,12,0.5238095238095238,0.47619047619047616,0.047619047619047616,0.2857142857142857,0.0,0.047619047619047616,0.14285714285714285,0.0,0.09523809523809523
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,Youtube,train,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game7,James,3.0,Robber,Troublemaker,43,0,20,2,23,20,4,2,3,2,0,14,20,25,0.5348837209302325,0.46511627906976744,0.046511627906976744,0.09302325581395349,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.0,0.32558139534883723
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,Youtube,train,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game7,Justin,0.0,Troublemaker,Robber,38,0,16,3,22,16,7,1,3,1,1,12,16,25,0.5789473684210527,0.42105263157894735,0.07894736842105263,0.18421052631578946,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.02631578947368421,0.3157894736842105
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,Youtube,train,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game7,Mitchell,1.0,Minion,Minion,26,0,14,0,12,14,3,2,1,1,0,5,14,12,0.46153846153846156,0.5384615384615384,0.0,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.19230769230769232
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,Youtube,train,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game7,Paul,2.0,Tanner,Werewolf,25,0,15,0,10,15,4,1,0,0,1,4,15,10,0.4,0.6,0.0,0.16,0.04,0.0,0.0,0.04,0.16
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,Youtube,train,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game7,Tyler,4.0,Werewolf,Tanner,13,0,4,1,9,4,3,0,1,4,0,2,4,10,0.6923076923076923,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.3076923076923077,0.0,0.15384615384615385
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game1,Youtube,test,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game1,James,3.0,Tanner,Tanner,30,0,11,1,19,11,4,1,11,1,1,2,11,20,0.6333333333333333,0.36666666666666664,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.36666666666666664,0.03333333333333333,0.03333333333333333,0.06666666666666667
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game1,Youtube,test,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game1,Justin,0.0,Werewolf,Werewolf,31,0,10,4,21,10,4,5,5,3,0,10,10,27,0.6774193548387096,0.3225806451612903,0.12903225806451613,0.12903225806451613,0.16129032258064516,0.16129032258064516,0.0967741935483871,0.0,0.3225806451612903
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game1,Youtube,test,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game1,Laura,1.0,Robber,Insomniac,13,0,4,2,9,4,3,1,0,3,2,3,4,12,0.6923076923076923,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.0,0.23076923076923078,0.15384615384615385,0.23076923076923078
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game1,Youtube,test,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game1,Mitchell,4.0,Insomniac,Robber,33,0,19,2,14,19,4,2,3,2,1,4,19,16,0.42424242424242425,0.5757575757575758,0.06060606060606061,0.12121212121212122,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.12121212121212122
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game1,Youtube,test,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game1,Paul,2.0,Seer,Seer,40,0,13,6,27,13,9,4,10,2,5,4,13,34,0.675,0.325,0.15,0.225,0.1,0.25,0.05,0.125,0.1
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game2,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game2,James,3.0,Troublemaker,Troublemaker,46,0,24,2,22,24,7,6,2,2,2,6,24,25,0.4782608695652174,0.5217391304347826,0.043478260869565216,0.15217391304347827,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.13043478260869565
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game2,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game2,Justin,0.0,Werewolf,Werewolf,29,0,5,1,24,5,12,2,5,1,1,4,5,25,0.8275862068965517,0.1724137931034483,0.034482758620689655,0.41379310344827586,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.13793103448275862
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game2,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game2,Laura,1.0,Insomniac,Insomniac,16,0,4,1,12,4,3,0,1,1,1,7,4,13,0.75,0.25,0.0625,0.1875,0.0,0.0625,0.0625,0.0625,0.4375
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game2,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game2,Mitchell,4.0,Mason,Mason,28,0,14,2,14,14,5,3,2,3,1,2,14,16,0.5,0.5,0.07142857142857142,0.17857142857142858,0.10714285714285714,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.07142857142857142
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game2,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game2,Paul,2.0,Tanner,Tanner,8,0,4,0,4,4,0,0,3,1,0,0,4,4,0.5,0.5,0.0,0.0,0.0,0.375,0.125,0.0,0.0
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game3,Youtube,test,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game3,James,3.0,Werewolf,Werewolf,21,0,8,5,13,8,3,3,3,3,2,4,8,18,0.6190476190476191,0.38095238095238093,0.23809523809523808,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.19047619047619047
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game3,Youtube,test,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game3,Justin,0.0,Tanner,Tanner,26,0,6,2,20,6,6,2,2,4,2,6,6,22,0.7692307692307693,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game3,Youtube,test,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game3,Laura,1.0,Werewolf,Werewolf,9,0,4,0,5,4,0,0,0,0,2,3,4,5,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game3,Youtube,test,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game3,Mitchell,4.0,Hunter,Hunter,33,0,8,2,25,8,11,2,3,2,2,7,8,27,0.7575757575757576,0.24242424242424243,0.06060606060606061,0.3333333333333333,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.06060606060606061,0.21212121212121213
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game3,Youtube,test,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game3,Paul,2.0,Mason,Mason,32,0,14,2,18,14,7,4,2,2,0,5,14,20,0.5625,0.4375,0.0625,0.21875,0.125,0.0625,0.0625,0.0,0.15625
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game4,James,3.0,Tanner,Tanner,21,0,4,1,17,4,2,6,3,0,1,6,4,18,0.8095238095238095,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.0,0.047619047619047616,0.2857142857142857
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game4,Justin,0.0,Troublemaker,Troublemaker,34,0,11,4,23,11,6,7,2,4,1,7,11,27,0.6764705882352942,0.3235294117647059,0.11764705882352941,0.17647058823529413,0.20588235294117646,0.058823529411764705,0.11764705882352941,0.029411764705882353,0.20588235294117646
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game4,Laura,1.0,Hunter,Hunter,9,0,4,0,5,4,1,1,0,1,0,2,4,5,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game4,Mitchell,4.0,Werewolf,Mason,20,0,4,4,16,4,4,1,5,5,5,1,4,21,0.8,0.2,0.2,0.2,0.05,0.25,0.25,0.25,0.05
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game4,Paul,2.0,Mason,Werewolf,28,0,5,6,23,5,6,6,7,2,5,3,5,29,0.8214285714285714,0.17857142857142858,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.25,0.07142857142857142,0.17857142857142858,0.10714285714285714
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game5,James,3.0,Mason,Mason,34,0,14,2,20,14,3,3,0,2,3,11,14,22,0.5882352941176471,0.4117647058823529,0.058823529411764705,0.08823529411764706,0.08823529411764706,0.0,0.058823529411764705,0.08823529411764706,0.3235294117647059
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game5,Justin,0.0,Tanner,Tanner,27,0,13,1,14,13,1,1,0,0,5,8,13,15,0.5185185185185185,0.48148148148148145,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.18518518518518517,0.2962962962962963
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game5,Laura,1.0,Insomniac,Insomniac,13,0,5,1,8,5,0,0,2,1,2,4,5,9,0.6153846153846154,0.38461538461538464,0.07692307692307693,0.0,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.3076923076923077
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game5,Mitchell,4.0,Werewolf,Werewolf,41,0,13,1,28,13,9,3,2,3,3,9,13,29,0.6829268292682927,0.3170731707317073,0.024390243902439025,0.21951219512195122,0.07317073170731707,0.04878048780487805,0.07317073170731707,0.07317073170731707,0.21951219512195122
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,Youtube,train,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game5,Paul,2.0,Mason,Mason,34,0,18,1,16,18,5,1,3,1,0,7,18,17,0.47058823529411764,0.5294117647058824,0.029411764705882353,0.14705882352941177,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.0,0.20588235294117646
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game1,James,3.0,Insomniac,Insomniac,28,0,15,4,13,15,7,2,4,2,1,1,15,17,0.4642857142857143,0.5357142857142857,0.14285714285714285,0.25,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.03571428571428571,0.03571428571428571
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game1,Justin,0.0,Werewolf,Villager,32,0,12,7,20,12,7,3,4,6,3,5,12,28,0.625,0.375,0.21875,0.21875,0.09375,0.125,0.1875,0.09375,0.15625
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game1,Laura,1.0,Villager,Werewolf,22,0,11,3,11,11,3,0,2,1,5,3,11,14,0.5,0.5,0.13636363636363635,0.13636363636363635,0.0,0.09090909090909091,0.045454545454545456,0.22727272727272727,0.13636363636363635
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game1,Mitchell,4.0,Tanner,Tanner,20,0,10,2,10,10,0,0,6,3,1,2,10,12,0.5,0.5,0.1,0.0,0.0,0.3,0.15,0.05,0.1
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game1,Paul,2.0,Troublemaker,Troublemaker,43,0,18,6,25,18,6,1,11,7,1,6,18,32,0.5813953488372093,0.4186046511627907,0.13953488372093023,0.13953488372093023,0.023255813953488372,0.2558139534883721,0.16279069767441862,0.023255813953488372,0.13953488372093023
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game2,James,3.0,Villager,Villager,27,0,11,1,16,11,3,2,2,2,2,6,11,17,0.5925925925925926,0.4074074074074074,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.2222222222222222
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game2,Justin,0.0,Tanner,Werewolf,41,0,14,3,27,14,13,5,2,1,4,6,14,31,0.6585365853658537,0.34146341463414637,0.07317073170731707,0.3170731707317073,0.12195121951219512,0.04878048780487805,0.024390243902439025,0.0975609756097561,0.14634146341463414
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game2,Laura,1.0,Troublemaker,Troublemaker,25,0,11,2,14,11,4,1,5,1,0,5,11,16,0.56,0.44,0.08,0.16,0.04,0.2,0.04,0.0,0.2
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game2,Mitchell,4.0,Seer,Seer,39,0,17,3,22,17,6,2,3,6,1,7,17,25,0.5641025641025641,0.4358974358974359,0.07692307692307693,0.15384615384615385,0.05128205128205128,0.07692307692307693,0.15384615384615385,0.02564102564102564,0.1794871794871795
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game2,Paul,2.0,Werewolf,Tanner,35,0,16,3,19,16,5,1,7,2,0,7,16,22,0.5428571428571428,0.45714285714285713,0.08571428571428572,0.14285714285714285,0.02857142857142857,0.2,0.05714285714285714,0.0,0.2
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game3,James,3.0,Robber,Robber,37,0,17,2,20,17,8,5,2,2,1,4,17,22,0.5405405405405406,0.4594594594594595,0.05405405405405406,0.21621621621621623,0.13513513513513514,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.10810810810810811
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game3,Justin,0.0,Werewolf,Werewolf,34,0,15,2,19,15,2,7,2,1,2,7,15,21,0.5588235294117647,0.4411764705882353,0.058823529411764705,0.058823529411764705,0.20588235294117646,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.20588235294117646
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game3,Laura,1.0,Werewolf,Werewolf,9,0,4,0,5,4,3,0,1,0,0,1,4,5,0.5555555555555556,0.4444444444444444,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game3,Mitchell,4.0,Insomniac,Insomniac,28,0,13,2,15,13,7,0,1,4,2,4,13,18,0.5357142857142857,0.4642857142857143,0.07142857142857142,0.25,0.0,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.14285714285714285
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game3,Paul,2.0,Troublemaker,Troublemaker,29,0,12,1,17,12,3,6,2,3,1,3,12,18,0.5862068965517241,0.41379310344827586,0.034482758620689655,0.10344827586206896,0.20689655172413793,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.10344827586206896
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Youtube,train,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game4,James,3.0,Tanner,Tanner,18,0,6,4,12,6,2,0,1,2,7,4,6,16,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.05555555555555555,0.1111111111111111,0.3888888888888889,0.2222222222222222
